Item_Holding_Location,OCLC_Number,Item_Barcode,Item_Status_Current_Status
MITM,794553280,I0027271606,AVAILABLE
MITM,794620921,I0027266253,AVAILABLE
MITM,794620921,I0027266261,AVAILABLE
MITM,794620921,I0027266279,AVAILABLE
MITM,794620921,I0027266287,AVAILABLE
MITS,794620921,I0029081586,AVAILABLE
MITS,794620921,I0029081594,AVAILABLE
MITS,794620921,I0029095789,AVAILABLE
MITS,794620921,I0029095797,AVAILABLE
MITS,794639796,I0029078355,AVAILABLE
MITM,794667962,I0027248792,AVAILABLE
MITM,794667962,I0027248807,AVAILABLE
MITM,794667962,I0027248815,AVAILABLE
MITM,794667962,I0027248823,AVAILABLE
MITM,794667962,I0027248831,AVAILABLE
MITM,794708150,I0027253022,AVAILABLE
MITM,794708150,I0027253030,AVAILABLE
MITS,794708150,I0029087485,AVAILABLE
MITS,794708150,I0029087493,AVAILABLE
MITS,794709001,I0029063790,AVAILABLE
MITM,794749496,I0027274858,AVAILABLE
MITM,795130286,I0027257652,ON_LOAN
MITM,795130286,I0027257660,AVAILABLE
MITM,795130286,I0027257678,AVAILABLE
MITM,795130286,I0027271868,AVAILABLE
MITS,795130286,I0029091400,AVAILABLE
MITS,795130286,I0029091418,WITHDRAWN
MITS,795130286,I0029091476,AVAILABLE
MITM,795147394,TL201801,WITHDRAWN
MITM,795147394,TL201802,WITHDRAWN
MITM,795147394,TL201803,WITHDRAWN
MITM,795147394,TL201804,WITHDRAWN
MITM,795147394,TL201805,WITHDRAWN
MITM,795147394,TL201806,AVAILABLE
MITS,795147394,TL201806S,AVAILABLE
MITM,795147394,TL201807,WITHDRAWN
MITS,795147394,TL201807S,AVAILABLE
MITM,795147394,TL201808,WITHDRAWN
MITS,795147394,TL201808S,AVAILABLE
MITM,795147394,TL201809,WITHDRAWN
MITS,795147394,TL201809S,AVAILABLE
MITM,795147394,TL201810,WITHDRAWN
MITS,795147394,TL201810S,AVAILABLE
MITM,795147394,TL201811,WITHDRAWN
MITS,795147394,TL201811S,AVAILABLE
MITM,795147394,TL201812,WITHDRAWN
MITS,795147394,TL201812S,AVAILABLE
MITM,795147394,TL201813,WITHDRAWN
MITM,795147394,TL201901,WITHDRAWN
MITS,795147394,TL201901S,AVAILABLE
MITM,795147394,TL201902,WITHDRAWN
MITS,795147394,TL201902S,AVAILABLE
MITM,795147394,TL201903,WITHDRAWN
MITS,795147394,TL201903S,AVAILABLE
MITM,795147394,TL201904,WITHDRAWN
MITS,795147394,TL201904S,AVAILABLE
MITM,795147394,TL201905,WITHDRAWN
MITM,795177856,I0027269112,AVAILABLE
MITM,795257788,I0027245029,AVAILABLE
MITM,795331108,I0027261091,AVAILABLE
MITM,795331108,I0027261106,AVAILABLE
MITM,795331108,I0027261114,AVAILABLE
MITM,795331108,I0027261122,AVAILABLE
MITM,795355839,I0027243483,AVAILABLE
MITM,795355839,I0027243491,AVAILABLE
MITM,795355839,I0027243506,AVAILABLE
MITM,795355839,I0027243514,AVAILABLE
MITS,795355839,I0029073981,AVAILABLE
MITS,795355839,I0029073999,AVAILABLE
MITS,795355839,I0029074000,AVAILABLE
MITS,795355839,I0029074018,AVAILABLE
MITS,795355839,I0029096484,AVAILABLE
MITS,795355839,I0029096492,AVAILABLE
MITM,795364804,I0027202916,AVAILABLE
MITM,795364804,I0027202924,AVAILABLE
MITM,795703020,I0027247429,AVAILABLE
MITM,795703020,I0027247437,AVAILABLE
MITM,795703020,I0027247445,AVAILABLE
MITM,795703020,I0027247453,AVAILABLE
MITM,795703020,I0027247461,AVAILABLE
MITM,795703020,I0027247479,AVAILABLE
MITM,795703020,I0027247487,AVAILABLE
MITM,795703020,I0027263831,AVAILABLE
MITM,795703020,I0027263849,AVAILABLE
MITM,795703020,I0027263857,AVAILABLE
MITM,795703020,I0027263865,AVAILABLE
MITM,795703020,I0027263873,AVAILABLE
MITM,795703020,I0027263881,AVAILABLE
MITM,795703020,I0027263899,AVAILABLE
MITM,795703020,I0027288768,AVAILABLE
MITM,795703020,I0027288776,AVAILABLE
MITM,795703020,I0027288784,AVAILABLE
MITS,795703020,I0029061324,AVAILABLE
MITS,795703020,I0029061332,AVAILABLE
MITS,795703020,I0029061340,AVAILABLE
MITS,795703020,I0029061358,AVAILABLE
MITS,795703020,I0029082671,AVAILABLE
MITS,795703020,I0029082689,AVAILABLE
MITS,795703020,I0029085881,AVAILABLE
MITS,795703020,I0029092781,AVAILABLE
MITS,795703020,I0029096094,AVAILABLE
MITS,795703020,I0029096109,AVAILABLE
MITS,795703020,I0029100770,AVAILABLE
MITS,795703020,I0029100788,ON_LOAN
MITS,795703020,I0029100796,AVAILABLE
MITS,795703020,I0029100801,AVAILABLE
MITS,795703020,I0029100819,AVAILABLE
MITS,795703020,I0029100827,AVAILABLE
MITM,795758446,I0027266805,AVAILABLE
MITM,795852323,I0027257759,AVAILABLE
MITM,795871921,I0027292050,AVAILABLE
MITM,796207248,I0027262518,AVAILABLE
MITM,796207248,I0027262526,AVAILABLE
MITM,796226210,I0027265841,AVAILABLE
MITM,796226210,I0027265875,AVAILABLE
MITM,796778594,I0027259646,AVAILABLE
MITM,796778594,I0027259654,AVAILABLE
MITM,797001544,I0027262380,AVAILABLE
MITM,797180445,I0027239840,AVAILABLE
MITM,797180445,I0027239858,AVAILABLE
MITS,797180445,I0029064542,AVAILABLE
MITS,797180445,I0029064550,AVAILABLE
MITM,797992839,I0027234921,AVAILABLE
MITM,797992839,I0027234947,AVAILABLE
MITM,797992839,I0027234955,AVAILABLE
MITS,797992839,I0029077919,AVAILABLE
MITS,797992839,I0029077927,AVAILABLE
MITS,797992839,I0029077943,AVAILABLE
MITS,797992839,I0029101556,AVAILABLE
MITS,797992839,I0029101564,AVAILABLE
MITM,798052424,I0027281693,AVAILABLE
MITM,798052711,I0027234882,AVAILABLE
MITM,798052711,I0027234890,AVAILABLE
MITM,798061942,I0027295359,AVAILABLE
MITS,798061942,I0029103948,AVAILABLE
MITM,798310100,I0027289497,LOST
MITM,798411885,I0027267152,AVAILABLE
MITM,798615906,I0027258763,AVAILABLE
MITM,798809902,I0027268750,AVAILABLE
MITM,798859450,I0027286651,AVAILABLE
MITM,799154545,I0027234735,AVAILABLE
MITM,799154545,I0027245338,AVAILABLE
MITM,799154545,I0027245354,AVAILABLE
MITM,799154545,I0027245370,AVAILABLE
MITM,799154545,I0027245396,AVAILABLE
MITM,799154545,I0027245401,AVAILABLE
MITM,799154545,I0027268035,AVAILABLE
MITS,799154545,I0029076214,AVAILABLE
MITS,799154545,I0029076222,WITHDRAWN
MITS,799154545,I0029076230,AVAILABLE
MITM,800033249,I0027266180,AVAILABLE
MITM,800033249,I0027266198,AVAILABLE
MITM,800033249,I0027282110,AVAILABLE
MITM,800033249,I0027282128,AVAILABLE
MITM,800033249,I0027282136,AVAILABLE
MITS,800033249,I0029080946,AVAILABLE
MITS,800033249,I0029080954,AVAILABLE
MITS,800033249,I0029080962,AVAILABLE
MITS,800033249,I0029080970,AVAILABLE
MITM,800035666,I0027269154,AVAILABLE
MITM,800720879,I0027257408,AVAILABLE
MITM,800720879,I0027257416,AVAILABLE
MITM,800990787,I0027260396,AVAILABLE
MITM,801219148,I0027291664,AVAILABLE
MITM,801219148,I0027291745,AVAILABLE
MITM,801219148,I0027291753,ON_LOAN
MITS,801389228,I0029064225,AVAILABLE
MITS,801444527,I0029063415,AVAILABLE
MITS,801444527,I0029090878,AVAILABLE
MITS,801444527,I0029090886,AVAILABLE
MITM,801472122,I0027257181,AVAILABLE
MITM,801472122,I0027257199,AVAILABLE
MITM,801590123,I0027296737,AVAILABLE
MITM,802183087,I0027265061,AVAILABLE
MITS,802238336,I0027264837,AVAILABLE
MITM,802238336,I0027264845,AVAILABLE
MITM,802319201,I0027288522,AVAILABLE
MITM,802321968,I0027271884,AVAILABLE
MITM,802321968,I0027271892,AVAILABLE
MITM,802321968,I0027271907,AVAILABLE
MITM,802321968,I0027271915,AVAILABLE
MITS,802321968,I0029095860,AVAILABLE
MITS,802321968,I0029095878,AVAILABLE
MITS,802321968,I0029095886,AVAILABLE
MITS,802321968,I0029095894,AVAILABLE
MITM,802639510,I0027266431,AVAILABLE
MITS,802639510,I0029091492,AVAILABLE
MITM,802763399,I0027239866,AVAILABLE
MITM,802763399,I0027239874,AVAILABLE
MITS,802763399,I0029064568,AVAILABLE
MITS,802763399,I0029064576,AVAILABLE
MITM,803040836,I0027247534,AVAILABLE
MITS,803040836,I0029061366,AVAILABLE
MITS,803040836,I0029061374,AVAILABLE
MITS,803040836,I0029061390,AVAILABLE
MITM,803605687,I0027261245,AVAILABLE
MITM,803605687,I0027261253,AVAILABLE
MITS,803605687,I0029087574,AVAILABLE
MITS,803605687,I0029087582,AVAILABLE
MITM,803806320,I0027260760,AVAILABLE
MITM,803806320,I0027260778,AVAILABLE
MITM,803806320,I0027260786,AVAILABLE
MITM,803806320,I0027260794,AVAILABLE
MITM,803806320,I0027260809,AVAILABLE
MITM,803806320,I0027260825,AVAILABLE
MITM,803806320,I0027260833,AVAILABLE
MITM,803806320,I0027260841,AVAILABLE
MITM,803806320,I0027260859,AVAILABLE
MITM,804897805,I0027259395,AVAILABLE
MITM,804897805,I0027259400,AVAILABLE
MITS,805010604,I0029078282,AVAILABLE
MITM,805012032,I0027291622,ON_LOAN
MITM,805012032,I0027291630,AVAILABLE
MITM,805012032,I0027291648,ON_LOAN
MITM,805012032,I0027291656,MISSING
MITM,805012032,I0027292181,AVAILABLE
MITM,805012032,I0027292199,AVAILABLE
MITM,805012032,I0027292204,AVAILABLE
MITM,805012032,I0027295862,AVAILABLE
MITM,805012032,I0027295870,AVAILABLE
MITM,805012032,I0027295888,AVAILABLE
MITM,805012032,I0027300560,ON_LOAN
MITM,805012032,I0027300578,ON_LOAN
MITS,805012032,I0029078339,AVAILABLE
MITS,805012032,I0029102382,AVAILABLE
MITS,805012032,I0029102390,AVAILABLE
MITS,805012032,I0029102405,AVAILABLE
MITS,805012032,I0029102413,AVAILABLE
MITS,805012032,I0029104635,AVAILABLE
MITS,805012032,I0029104643,AVAILABLE
MITS,805012032,I0029104651,AVAILABLE
MITS,805012032,I0029104669,AVAILABLE
MITS,805012032,I0029104677,AVAILABLE
MITS,805012032,I0029104685,AVAILABLE
MITS,805012032,I0029104693,AVAILABLE
MITM,805012700,I0027267005,AVAILABLE
MITS,805331602,I0029072317,AVAILABLE
MITS,805331602,I0029072333,AVAILABLE
MITS,805390495,I0029062883,AVAILABLE
MITM,805390934,I0027269560,AVAILABLE
MITM,805390934,I0027269594,AVAILABLE
MITM,805393563,I0027260493,AVAILABLE
MITM,805393563,I0027260508,AVAILABLE
MITM,806198329,I0027261033,AVAILABLE
MITM,806198329,I0027261041,AVAILABLE
MITM,806200909,I0027273056,AVAILABLE
MITM,806235304,I0027265134,AVAILABLE
MITM,806491294,I0027239824,AVAILABLE
MITM,806491294,I0027239832,AVAILABLE
MITS,806491294,I0029064500,AVAILABLE
MITS,806491294,I0029064518,AVAILABLE
MITM,806493545,I0027269528,AVAILABLE
MITS,806495737,I0029061308,AVAILABLE
MITM,807025615,I0027265443,AVAILABLE
MITM,807028929,I0027274141,AVAILABLE
MITM,807028941,I0027274191,AVAILABLE
MITM,807028973,I0027274183,AVAILABLE
MITM,807180288,I0027262445,AVAILABLE
MITM,807180288,I0027262453,AVAILABLE
MITS,807180288,I0029087736,AVAILABLE
MITS,807180288,I0029087744,AVAILABLE
MITM,807181400,I0027258420,AVAILABLE
MITM,807181400,I0027258438,AVAILABLE
MITS,807181400,I0029092888,AVAILABLE
MITM,807797362,I0027200338,AVAILABLE
MITM,808050590,I0027298624,AVAILABLE
MITM,808082302,I0027236208,AVAILABLE
MITM,808082302,I0027249861,AVAILABLE
MITM,808247498,I0027266423,AVAILABLE
MITS,808247498,I0029091604,WITHDRAWN
MITM,808411671,I0027266203,AVAILABLE
MITM,808496053,I0027271509,AVAILABLE
MITM,808755535,I0027273967,AVAILABLE
MITM,808755535,I0027273975,AVAILABLE
MITM,808810908,I0027236575,AVAILABLE
MITM,808810908,I0027236583,AVAILABLE
MITM,808864251,I0027258941,AVAILABLE
MITM,808864251,I0027258959,AVAILABLE
MITM,809249877,I0027260299,AVAILABLE
MITM,809249877,I0027260304,AVAILABLE
MITS,809249877,I0029086421,AVAILABLE
MITS,809249877,I0029086439,AVAILABLE
MITS,809381612,I0029106726,AVAILABLE
MITM,809554943,I0027263352,AVAILABLE
MITM,809554943,I0027263360,AVAILABLE
MITS,809554943,I0029090763,AVAILABLE
MITM,809558085,I0027261300,AVAILABLE
MITM,809558085,I0027261318,AVAILABLE
MITS,809558085,I0029087095,AVAILABLE
MITS,809558085,I0029087100,AVAILABLE
MITM,809561068,I0027260312,AVAILABLE
MITM,809561068,I0027260320,AVAILABLE
MITS,809561068,I0029086879,AVAILABLE
MITS,809561068,I0029086887,AVAILABLE
MITM,809610728,I0027273103,AVAILABLE
MITM,809709827,I0027165928,AVAILABLE
MITM,809709827,I0027165936,AVAILABLE
MITM,809713575,I0027165944,AVAILABLE
MITM,809713575,I0027165952,AVAILABLE
MITM,809778614,I0027284879,AVAILABLE
MITM,809789615,I0027271169,AVAILABLE
MITM,809789615,I0027271999,AVAILABLE
MITM,809789615,I0027272000,AVAILABLE
MITM,809789615,I0027272018,AVAILABLE
MITS,809789615,I0029094979,AVAILABLE
MITS,809789615,I0029094987,AVAILABLE
MITS,809789615,I0029094995,AVAILABLE
MITS,809789615,I0029095006,WITHDRAWN
MITM,809789736,I0027269887,AVAILABLE
MITM,809937909,I0027295943,AVAILABLE
MITM,809952033,I0027262411,AVAILABLE
MITM,810446931,I0027234785,AVAILABLE
MITM,810533765,I0027235189,AVAILABLE
MITM,810560994,I0027114448,AVAILABLE
MITM,810560996,I0027114430,AVAILABLE
MITM,810889935,I0027155907,AVAILABLE
MITM,810889935,I0027175371,AVAILABLE
MITS,810889935,I0029061625,WITHDRAWN
MITS,810889935,I0029061633,WITHDRAWN
MITS,810889935,I0029061641,WITHDRAWN
MITM,810948418,I0027270090,AVAILABLE
MITM,810948418,I0027270105,AVAILABLE
MITM,810948418,I0027270113,AVAILABLE
MITM,810948418,I0027270121,AVAILABLE
MITM,811003634,I0027257440,AVAILABLE
MITM,811239049,I0027282885,AVAILABLE
MITM,811331477,I0027259044,AVAILABLE
MITM,811331477,I0027259052,AVAILABLE
MITM,811331477,I0027317818,AVAILABLE
MITM,811331477,I0027317826,AVAILABLE
MITM,811331477,I0027317834,AVAILABLE
MITM,811331477,I0027317842,AVAILABLE
MITM,811331477,I0027317850,AVAILABLE
MITS,811331477,I0029107730,AVAILABLE
MITS,811331477,I0029107780,AVAILABLE
MITM,811337469,I0027268768,AVAILABLE
MITM,811574848,I0027248653,AVAILABLE
MITM,811574848,I0027248661,AVAILABLE
MITM,811574848,I0027248679,AVAILABLE
MITM,811574848,I0027248687,AVAILABLE
MITS,811574848,I0029091947,AVAILABLE
MITS,811574848,I0029091963,AVAILABLE
MITS,811574848,I0029091971,AVAILABLE
MITM,811599645,I0027295676,AVAILABLE
MITM,812409496,I0027244340,AVAILABLE
MITM,812686080,I0027274604,AVAILABLE
MITM,812686080,I0027274612,AVAILABLE
MITM,813173768,I0027273022,AVAILABLE
MITM,813173943,I0027203019,AVAILABLE
MITM,813220708,I0027261562,AVAILABLE
MITM,813220708,I0027261570,AVAILABLE
MITM,813516325,I0027137030,AVAILABLE
MITM,813516325,I0027149304,AVAILABLE
MITM,813652907,I0027052947,AVAILABLE
MITM,813654224,I0027177111,AVAILABLE
MITM,813858006,I0027271402,AVAILABLE
MITM,813858006,I0027271410,AVAILABLE
MITM,813858498,I0027268857,AVAILABLE
MITM,813858498,I0027268865,AVAILABLE
MITM,813861619,I0027294028,LOST
MITM,814230316,I0027273527,AVAILABLE
MITS,814379946,I0029087451,AVAILABLE
MITS,814446402,I0029087469,AVAILABLE
MITS,814470745,I0029087401,AVAILABLE
MITM,814558920,I0027236630,AVAILABLE
MITM,815044137,I0027267364,AVAILABLE
MITM,815044137,I0027267372,AVAILABLE
MITS,815044137,I0029092155,AVAILABLE
MITM,815363503,I0027292212,AVAILABLE
MITM,815364980,I0027281237,AVAILABLE
MITM,815364980,I0027281245,AVAILABLE
MITM,815627121,I0027271630,AVAILABLE
MITM,815627121,I0027271648,AVAILABLE
MITM,815627121,I0027271656,AVAILABLE
MITM,815627121,I0027271664,AVAILABLE
MITM,815627121,I0027271672,AVAILABLE
MITM,815627121,I0027271680,AVAILABLE
MITM,815627121,I0027274921,AVAILABLE
MITM,815627121,I0027274989,AVAILABLE
MITS,815627121,I0029094644,AVAILABLE
MITS,815627121,I0029094652,AVAILABLE
MITS,815627121,I0029094660,AVAILABLE
MITS,815627121,I0029094678,AVAILABLE
MITM,815758298,I0027275317,AVAILABLE
MITM,815758298,I0027275325,AVAILABLE
MITM,815758298,I0027275333,AVAILABLE
MITM,815758298,I0027275341,AVAILABLE
MITS,815758298,I0029087906,AVAILABLE
MITS,815758298,I0029087914,AVAILABLE
MITS,815758298,I0029087922,AVAILABLE
MITS,815758298,I0029087948,AVAILABLE
MITM,816002909,I0027278462,AVAILABLE
MITM,816003085,I0027246805,AVAILABLE
MITM,816003085,I0027246871,AVAILABLE
MITM,816003085,I0027264489,AVAILABLE
MITM,816003085,I0027264497,AVAILABLE
MITS,816003085,I0029061170,AVAILABLE
MITS,816003085,I0029061196,AVAILABLE
MITS,816003085,I0029061201,AVAILABLE
MITS,816003085,I0029063619,AVAILABLE
MITS,816003085,I0029082312,AVAILABLE
MITS,816003085,I0029087752,AVAILABLE
MITS,816003085,I0029089005,AVAILABLE
MITM,816003129,I0027284706,AVAILABLE
MITM,816009131,I0027291135,AVAILABLE
MITM,816132620,I0027239117,AVAILABLE
MITS,816132620,I0029086065,AVAILABLE
MITS,816132620,I0029086073,AVAILABLE
MITS,816132620,I0029086104,AVAILABLE
MITS,816132620,I0029089102,AVAILABLE
MITS,816132620,I0029089128,AVAILABLE
MITM,816160779,I0027275066,AVAILABLE
MITM,816161477,I0027266156,AVAILABLE
MITM,816161477,I0027266164,AVAILABLE
MITM,816163830,I0027239808,AVAILABLE
MITM,816163830,I0027239816,AVAILABLE
MITM,816164879,I0027280639,AVAILABLE
MITS,816164879,I0029063897,AVAILABLE
MITM,816510908,I0027236240,AVAILABLE
MITM,816567793,I0027249235,AVAILABLE
MITM,816567793,I0027249243,AVAILABLE
MITM,816567793,I0027249251,AVAILABLE
MITM,817276964,I0027266546,AVAILABLE
MITS,817276964,I0029091735,AVAILABLE
MITM,817536685,I0027248530,AVAILABLE
MITM,817536685,I0027248548,AVAILABLE
MITM,818318512,I0027269007,AVAILABLE
MITM,818327305,I0027268784,AVAILABLE
MITM,818327305,I0027269065,AVAILABLE
MITM,818449751,I0027274094,AVAILABLE
MITM,818449751,I0027274109,AVAILABLE
MITM,818460280,I0027273161,AVAILABLE
MITM,818865709,I0027269950,AVAILABLE
MITM,819306601,I0027290901,AVAILABLE
MITM,819377532,I0027274947,AVAILABLE
MITM,819522756,I0027261326,AVAILABLE
MITM,819522756,I0027261334,AVAILABLE
MITM,819522756,I0027276363,AVAILABLE
MITM,819522756,I0027276371,AVAILABLE
MITS,819522756,I0029080289,AVAILABLE
MITS,819522756,I0029080297,AVAILABLE
MITS,819522756,I0029087621,AVAILABLE
MITS,819522756,I0029087639,AVAILABLE
MITM,819677560,I0027213739,AVAILABLE
MITM,819677560,I0027213763,AVAILABLE
MITM,819817387,I0027266766,AVAILABLE
MITS,819827250,I0029078119,AVAILABLE
MITS,819827250,I0029078127,AVAILABLE
MITS,819827250,I0029078135,AVAILABLE
MITS,819827250,I0029078143,AVAILABLE
MITM,819941209,I0027278111,AVAILABLE
MITM,819941209,I0027278129,AVAILABLE
MITS,819941209,I0029082906,AVAILABLE
MITS,819941209,I0029082914,AVAILABLE
MITM,819945063,I0027237987,AVAILABLE
MITS,820026404,I0027202097,AVAILABLE
MITM,820026404,I0027202102,AVAILABLE
MITM,820026404,I0027202128,AVAILABLE
MITS,820026404,I0029076094,AVAILABLE
MITS,820026404,I0029076109,AVAILABLE
MITM,820108769,I0027264803,AVAILABLE
MITM,820117936,I0027273420,AVAILABLE
MITM,820527210,I0027270074,AVAILABLE
MITM,820527210,I0027270082,AVAILABLE
MITM,820529941,I0027266855,AVAILABLE
MITM,820530977,I0027257903,AVAILABLE
MITM,820562558,I0027266790,AVAILABLE
MITM,820665545,I0027263336,AVAILABLE
MITM,820665545,I0027263344,AVAILABLE
MITS,820665545,I0029090771,AVAILABLE
MITM,820729925,I0027129443,AVAILABLE
MITM,820749856,I0027273349,AVAILABLE
MITM,820749856,I0027273357,AVAILABLE
MITM,820773075,I0027262398,AVAILABLE
MITM,820780980,I0027293179,AVAILABLE
MITM,820914827,I0027287738,AVAILABLE
MITM,820968665,I0027278080,AVAILABLE
MITS,820968665,I0029082948,AVAILABLE
MITM,820968688,I0027265702,AVAILABLE
MITM,820968688,I0027265710,AVAILABLE
MITM,820968688,I0027265728,AVAILABLE
MITM,820968688,I0027266067,AVAILABLE
MITS,820968688,I0029091214,AVAILABLE
MITS,820968688,I0029091222,AVAILABLE
MITS,820968688,I0029091230,AVAILABLE
MITS,820968688,I0029091248,AVAILABLE
MITM,821020992,I0027265338,AVAILABLE
MITM,821043942,I0027236622,AVAILABLE
MITM,821209951,I0027188340,AVAILABLE
MITM,821516634,I0027262550,AVAILABLE
MITM,821516634,I0027262576,AVAILABLE
MITM,821516634,I0027262631,AVAILABLE
MITM,821516634,I0027277238,AVAILABLE
MITM,821516634,I0027277246,AVAILABLE
MITM,821516634,I0027277262,AVAILABLE
MITS,821516634,I0029081023,AVAILABLE
MITS,821516634,I0029081031,AVAILABLE
MITS,821516634,I0029089283,AVAILABLE
MITS,821516634,I0029089291,AVAILABLE
MITS,821516634,I0029089306,AVAILABLE
MITM,821699101,I0027266481,AVAILABLE
MITS,821699101,I0029091565,AVAILABLE
MITM,822231651,I0027035220,AVAILABLE
MITM,822732900,I0027266407,AVAILABLE
MITS,822732900,I0029091523,AVAILABLE
MITM,822957900,I0027227217,AVAILABLE
MITM,822957900,I0027227225,AVAILABLE
MITM,822957900,I0027227233,AVAILABLE
MITM,822957900,I0027227241,AVAILABLE
MITM,822957900,I0027227259,AVAILABLE
MITM,822957900,I0027227267,AVAILABLE
MITM,823036658,I0027261180,AVAILABLE
MITM,823111168,I0027257369,AVAILABLE
MITM,823111168,I0027257377,AVAILABLE
MITM,823278311,I0027294036,AVAILABLE
MITS,823289070,I0029078460,AVAILABLE
MITS,823289070,I0029078486,AVAILABLE
MITS,823289070,I0029078494,AVAILABLE
MITM,823552511,I0027276949,AVAILABLE
MITM,823552511,I0027280809,AVAILABLE
MITM,823563283,I0027233276,AVAILABLE
MITM,823591490,I0027261342,AVAILABLE
MITM,823591490,I0027261350,AVAILABLE
MITM,823591490,I0027261368,AVAILABLE
MITM,823591490,I0027261376,AVAILABLE
MITM,823591490,I0027261384,AVAILABLE
MITM,823591490,I0027261392,AVAILABLE
MITM,823591490,I0027261407,AVAILABLE
MITM,823591490,I0027261415,AVAILABLE
MITM,823591490,I0027261423,AVAILABLE
MITS,823591490,I0029079385,WITHDRAWN
MITS,823591490,I0029081099,AVAILABLE
MITS,823591490,I0029081104,AVAILABLE
MITS,823591490,I0029081382,AVAILABLE
MITS,823591490,I0029087312,AVAILABLE
MITS,823591490,I0029087320,AVAILABLE
MITS,823591490,I0029087346,WITHDRAWN
MITM,823759912,I0027237521,AVAILABLE
MITM,823892734,I0027272660,AVAILABLE
MITM,823935119,I0027253226,AVAILABLE
MITM,824689696,I0027264811,AVAILABLE
MITM,824689696,I0027264829,AVAILABLE
MITS,824702640,I0029078583,AVAILABLE
MITM,824734026,I0027280150,AVAILABLE
MITS,824734026,I0029093135,AVAILABLE
MITM,825047015,I0027262487,AVAILABLE
MITS,825047015,I0029088740,AVAILABLE
MITM,825075718,I0027257432,AVAILABLE
MITM,825075718,I0027257458,AVAILABLE
MITM,825125999,I0027264243,AVAILABLE
MITM,825125999,I0027264251,AVAILABLE
MITS,825125999,I0029090438,AVAILABLE
MITM,825694997,I0027263700,AVAILABLE
MITM,825694997,I0027263718,AVAILABLE
MITM,825694997,I0027263726,AVAILABLE
MITM,825694997,I0027265176,AVAILABLE
MITM,825694997,I0027265184,AVAILABLE
MITM,825694997,I0027265192,AVAILABLE
MITM,825694997,I0027265590,LOST
MITM,825694997,I0027265605,AVAILABLE
MITM,825694997,I0027266897,AVAILABLE
MITM,825694997,I0027266902,AVAILABLE
MITM,825694997,I0027296410,AVAILABLE
MITS,825694997,I0029090658,AVAILABLE
MITS,825694997,I0029090666,AVAILABLE
MITS,825694997,I0029090674,AVAILABLE
MITS,825694997,I0029090682,AVAILABLE
MITS,825694997,I0029090690,AVAILABLE
MITS,825694997,I0029090713,AVAILABLE
MITS,825694997,I0029096125,AVAILABLE
MITM,825755197,I0027266562,AVAILABLE
MITM,826067227,I0027253161,AVAILABLE
MITM,826127497,I0027262364,AVAILABLE
MITM,826426861,I0027238022,AVAILABLE
MITM,826445710,I0027234971,AVAILABLE
MITM,826445710,I0027234989,AVAILABLE
MITM,826445710,I0027234997,AVAILABLE
MITM,826445710,I0027235024,AVAILABLE
MITM,826445710,I0027235032,AVAILABLE
MITM,826445710,I0027235040,AVAILABLE
MITS,826445710,I0029082744,AVAILABLE
MITS,826445710,I0029082752,AVAILABLE
MITS,826445710,I0029094115,AVAILABLE
MITS,826445710,I0029094123,AVAILABLE
MITS,826445710,I0029094131,AVAILABLE
MITS,826445710,I0029094149,AVAILABLE
